"","block","duration","reproduction","exp","sub","rep_err","prod_err","durn1_diff","ratio","trialn1","begins"
"838","3",9.73296455223241,6.93373259373857,"Vis/Mix","24",-2.79923195849384,0.528385383108651,-8.40022349306844,7.30296743340222,"Longer",0
"839","2",1.33274105916396,2.45379899285922,"Vis/Mix","24",1.12105793369526,0.385282794436279,8.40022349306844,0.136930639376292,"Shorter",0
"840","3",5.92066243593828,5.79748787955759,"Vis/Mix","24",-0.123174556380691,0.453447043014902,-4.58792137677432,4.44247019721321,"Longer",0
"841","1",0.493169370364043,0.786817469917651,"Vis/Mix","24",0.293648099553608,0.32851355970071,5.42749306557424,0.0832963161977477,"Shorter",0
"842","1",0.3,0.550040136936559,"Vis/Mix","24",0.250040136936559,0.393922046828447,0.193169370364043,0.608310284514525,"Shorter",0
"843","3",5.92066243593828,5.86178535936619,"Vis/Mix","24",-0.0588770765720898,0.389242834676706,-5.62066243593828,19.7355414531276,"Longer",0
"844","2",3.60159985092008,5.01401244891622,"Vis/Mix","24",1.41241259799614,0.420554380642046,2.3190625850182,0.608310284514525,"Shorter",0
"845","2",3.60159985092008,3.63789218747388,"Vis/Mix","24",0.0362923365538008,0.356375968008537,0,1,"Equal",0
"846","2",3.60159985092008,3.68601691889762,"Vis/Mix","24",0.0844170679775416,0.339974953516106,0,1,"Equal",0
"847","3",16,9.98954449263692,"Vis/Mix","24",-6.01045550736309,0.469888425231137,-12.3984001490799,4.44247019721321,"Longer",0
"848","1",0.3,0.677895735523634,"Vis/Mix","24",0.377895735523634,0.281804548841774,15.7,0.01875,"Shorter",0
"849","3",5.92066243593828,5.68605849470191,"Vis/Mix","24",-0.234603941236374,0.436895168242726,-5.62066243593828,19.7355414531276,"Longer",0
"850","3",9.73296455223241,5.1255146048793,"Vis/Mix","24",-4.60744994735311,0.464555740286267,-3.81230211629412,1.64389790121348,"Longer",0
"851","1",0.493169370364043,1.17373021055073,"Vis/Mix","24",0.680560840186687,0.392565554434456,9.23979518186836,0.0506700058052638,"Shorter",0
"852","2",1.33274105916396,3.14183138142698,"Vis/Mix","24",1.80909032226302,0.401373824734236,-0.839571688799922,2.70240030961407,"Longer",1
"853","2",2.19089023002067,5.18986670186428,"Vis/Mix","24",2.99897647184361,0.550652465534716,-0.858149170856701,1.64389790121348,"Longer",0
"854","1",0.810720092884221,2.0700772313985,"Vis/Mix","24",1.25935713851428,0.378978133425026,1.38017013713644,0.370041402246143,"Shorter",0
"855","2",1.33274105916396,3.82984737505126,"Vis/Mix","24",2.49710631588729,0.529257525024349,-0.522020966279744,1.64389790121348,"Longer",0
"856","2",3.60159985092008,7.71751438433739,"Vis/Mix","24",4.11591453341731,0.384315461029759,-2.26885879175612,2.70240030961407,"Longer",0
"857","1",0.810720092884221,2.91788298987854,"Vis/Mix","24",2.10716289699431,0.619445183143771,2.79087975803586,0.225099990682505,"Shorter",0
"858","3",9.73296455223241,6.39013590052878,"Vis/Mix","24",-3.34282865170363,0.384651296368782,-8.92224445934819,12.0053328364003,"Longer",0
"859","1",0.493169370364043,1.12619435813986,"Vis/Mix","24",0.633024987775813,0.280955944158692,9.23979518186836,0.0506700058052638,"Shorter",0
"860","3",5.92066243593828,4.88598787020123,"Vis/Mix","24",-1.03467456573705,0.325220042015898,-5.42749306557424,12.0053328364003,"Longer",0
"861","3",16,11.7977164106489,"Vis/Mix","24",-4.20228358935107,0.453616653244797,-10.0793375640617,2.70240030961407,"Longer",0
"862","2",2.19089023002067,4.58204730955731,"Vis/Mix","24",2.39115707953665,0.599281683981592,13.8091097699793,0.136930639376292,"Shorter",0
"863","1",0.3,0.438707472022998,"Vis/Mix","24",0.138707472022997,0.378200980408519,1.89089023002067,0.136930639376291,"Shorter",0
"864","3",5.92066243593828,3.81348355192586,"Vis/Mix","24",-2.10717888401243,0.469222976558312,-5.62066243593828,19.7355414531276,"Longer",0
"865","2",1.33274105916396,3.62167874177544,"Vis/Mix","24",2.28893768261148,0.433233909342079,4.58792137677432,0.225099990682505,"Shorter",0
"866","3",9.73296455223241,4.77359207620043,"Vis/Mix","24",-4.95937247603198,0.400564730371878,-8.40022349306844,7.30296743340222,"Longer",0
"867","2",2.19089023002067,3.54192532655225,"Vis/Mix","24",1.35103509653158,0.647045177964804,7.54207432221174,0.225099990682505,"Shorter",1
"868","3",16,6.30667885204662,"Vis/Mix","24",-9.69332114795339,0.53366568937712,-13.8091097699793,7.30296743340222,"Longer",0
"869","2",3.60159985092008,4.48614341833104,"Vis/Mix","24",0.884543567410959,0.493254671022272,12.3984001490799,0.225099990682505,"Shorter",0
"870","3",9.73296455223241,6.38995681557708,"Vis/Mix","24",-3.34300773665533,0.49656694347558,-6.13136470131233,2.70240030961407,"Longer",0
"871","1",0.3,0.501984755883541,"Vis/Mix","24",0.201984755883541,0.413922087595165,9.43296455223241,0.0308230856477527,"Shorter",0
"872","2",2.19089023002067,2.74212122213567,"Vis/Mix","24",0.551230992115,0.423016275962202,-1.89089023002067,7.30296743340222,"Longer",0
"873","1",0.3,0.309828807771055,"Vis/Mix","24",0.00982880777105483,0.378220090021114,1.89089023002067,0.136930639376291,"Shorter",0
"874","3",16,7.46152197164361,"Vis/Mix","24",-8.5384780283564,0.437749833758279,-15.7,53.3333333333333,"Longer",0
"875","3",5.92066243593828,6.08620764277589,"Vis/Mix","24",0.165545206837605,0.533065248406301,10.0793375640617,0.370041402246143,"Shorter",0
"876","2",1.33274105916396,2.18498162586093,"Vis/Mix","24",0.852240566696963,0.65990481419837,4.58792137677432,0.225099990682505,"Shorter",0
"877","1",0.493169370364043,0.838086545947817,"Vis/Mix","24",0.344917175583774,0.505127128033579,0.839571688799922,0.370041402246143,"Shorter",0
"878","1",0.493169370364043,0.790073143021573,"Vis/Mix","24",0.29690377265753,0.361100337217537,0,1,"Equal",0
"879","1",0.810720092884221,1.79785439563193,"Vis/Mix","24",0.987134302747709,0.362724646358547,-0.317550722520178,1.64389790121348,"Longer",0
"880","2",3.60159985092008,4.0057774866923,"Vis/Mix","24",0.404177635772216,0.276056186745849,-2.79087975803586,4.44247019721321,"Longer",0
"881","1",0.810720092884221,1.67008261796468,"Vis/Mix","24",0.85936252508046,0.34689129642894,2.79087975803586,0.225099990682505,"Shorter",0
"882","2",2.19089023002067,1.84565965989782,"Vis/Mix","24",-0.345230570122846,0.470852531363283,-1.38017013713644,2.70240030961407,"Longer",1
"883","1",0.810720092884221,0.647063315545211,"Vis/Mix","24",-0.16365677733901,0.458957911747266,1.38017013713644,0.370041402246143,"Shorter",0
"884","3",9.73296455223241,6.12016578394241,"Vis/Mix","24",-3.61279876829,0.46497493243495,-8.92224445934819,12.0053328364003,"Longer",0
"885","1",0.3,0.854250773400054,"Vis/Mix","24",0.554250773400054,0.482468676381768,9.43296455223241,0.0308230856477527,"Shorter",0
"886","1",0.3,0.561035579072495,"Vis/Mix","24",0.261035579072495,0.313987835114813,0,1,"Equal",0
"887","3",5.92066243593828,4.50152065975408,"Vis/Mix","24",-1.41914177618421,0.35697814107928,-5.62066243593828,19.7355414531276,"Longer",0
"888","2",1.33274105916396,3.65422540775171,"Vis/Mix","24",2.32148434858775,0.305517437543102,4.58792137677432,0.225099990682505,"Shorter",0
"889","3",9.73296455223241,9.81377836652041,"Vis/Mix","24",0.0808138142880015,0.496920579908954,-8.40022349306844,7.30296743340222,"Longer",0
"890","2",2.19089023002067,4.59805849369968,"Vis/Mix","24",2.40716826367902,0.550875024955706,7.54207432221174,0.225099990682505,"Shorter",0
"891","2",3.60159985092008,4.32558988414871,"Vis/Mix","24",0.723990033228632,0.692439802495131,-1.41070962089941,1.64389790121348,"Longer",0
"892","3",16,6.91809100523619,"Vis/Mix","24",-9.08190899476382,0.437449337873421,-12.3984001490799,4.44247019721321,"Longer",0
"893","3",5.92066243593828,8.14984662320444,"Vis/Mix","24",2.22918418726615,0.373052700914767,10.0793375640617,0.370041402246143,"Shorter",0
"894","1",0.810720092884221,1.19006841039482,"Vis/Mix","24",0.379348317510594,0.427228974324098,5.10994234305406,0.136930639376292,"Shorter",0
"895","3",16,5.35016710652508,"Vis/Mix","24",-10.6498328934749,0.469284869830279,-15.1892799071158,19.7355414531276,"Longer",0
"896","2",3.60159985092008,4.22654703154058,"Vis/Mix","24",0.624947180620496,0.34114792511656,12.3984001490799,0.225099990682505,"Shorter",0
"897","1",0.493169370364043,1.03024244894959,"Vis/Mix","24",0.537073078585551,0.376458193684599,3.10843048055604,0.136930639376292,"Shorter",1
"898","1",0.493169370364043,0.95020139743292,"Vis/Mix","24",0.457032027068877,0.280733389750154,0,1,"Equal",0
"899","2",1.33274105916396,2.27772581976387,"Vis/Mix","24",0.944984760599908,0.481437860381647,-0.839571688799922,2.70240030961407,"Longer",0
"900","3",16,6.43772622141705,"Vis/Mix","24",-9.56227377858296,0.437678493498868,-14.667258940836,12.0053328364003,"Longer",0
"901","1",0.3,0.419702916832193,"Vis/Mix","24",0.119702916832193,0.361923935467712,15.7,0.01875,"Shorter",0
"902","3",9.73296455223241,9.19006999027579,"Vis/Mix","24",-0.54289456195662,0.432986768177978,-9.43296455223241,32.443215174108,"Longer",0
"903","2",2.19089023002067,3.20571944844505,"Vis/Mix","24",1.01482921842439,0.470729799852454,7.54207432221174,0.225099990682505,"Shorter",0
"904","3",5.92066243593828,4.05398949251958,"Vis/Mix","24",-1.86667294341871,0.324852489060758,-3.72977220591762,2.70240030961407,"Longer",0
"905","1",0.493169370364043,1.01375738798288,"Vis/Mix","24",0.520588017618835,0.601033858902398,5.42749306557424,0.0832963161977477,"Shorter",0
"906","1",0.493169370364043,1.94218679455844,"Vis/Mix","24",1.4490174241944,0.440745949939143,0,1,"Equal",0
"907","1",0.3,0.598071105348936,"Vis/Mix","24",0.298071105348936,0.314251688314198,0.193169370364043,0.608310284514525,"Shorter",0
"908","3",16,6.02195520829491,"Vis/Mix","24",-9.9780447917051,0.549662548660752,-6.2670354477676,1.64389790121348,"Longer",0
"909","3",5.92066243593828,8.10159972164911,"Vis/Mix","24",2.18093728571082,0.421304802577451,10.0793375640617,0.370041402246143,"Shorter",0
"910","1",0.810720092884221,1.33422826343349,"Vis/Mix","24",0.523508170549267,0.411541881365484,0.522020966279744,0.608310284514525,"Shorter",1
"911","2",3.60159985092008,4.72578954631854,"Vis/Mix","24",1.12418969539846,0.452077948205955,-2.79087975803586,4.44247019721321,"Longer",0
"912","1",0.810720092884221,3.44587927608791,"Vis/Mix","24",2.63515918320369,0.475222255484514,2.79087975803586,0.225099990682505,"Shorter",0
"913","2",2.19089023002067,3.95798453534144,"Vis/Mix","24",1.76709430532077,0.407168468514958,-1.38017013713644,2.70240030961407,"Longer",0
"914","2",3.60159985092008,3.9592481145346,"Vis/Mix","24",0.357648263614523,0.46830633360611,-1.41070962089941,1.64389790121348,"Longer",0
"915","2",1.33274105916396,4.08587198450823,"Vis/Mix","24",2.75313092534427,0.673313008662461,2.26885879175612,0.370041402246143,"Shorter",0
"916","3",9.73296455223241,6.70979991846616,"Vis/Mix","24",-3.02316463376625,0.429726102809889,-8.40022349306844,7.30296743340222,"Longer",0
"917","1",0.3,0.517649822062594,"Vis/Mix","24",0.217649822062594,0.538020611301999,1.89089023002067,0.136930639376291,"Shorter",0
"918","1",0.810720092884221,1.11032954625171,"Vis/Mix","24",0.299609453367484,0.507497723217203,-0.510720092884221,2.70240030961407,"Longer",0
"919","2",2.19089023002067,3.12597247638359,"Vis/Mix","24",0.935082246362929,0.40736695579921,-1.38017013713644,2.70240030961407,"Longer",0
"920","1",0.493169370364043,2.7417215125156,"Vis/Mix","24",2.24855214215155,0.52107381873681,1.69772085965662,0.225099990682505,"Shorter",0
"921","2",1.33274105916396,3.47769013209108,"Vis/Mix","24",2.14494907292712,0.545127497255834,-0.839571688799922,2.70240030961407,"Longer",0
"922","3",5.92066243593828,5.01019089062083,"Vis/Mix","24",-0.910471545317451,0.373476454268511,-4.58792137677432,4.44247019721321,"Longer",0
"923","1",0.810720092884221,1.3490338882516,"Vis/Mix","24",0.538313795367376,0.49095663460972,5.10994234305406,0.136930639376292,"Shorter",0
"924","3",16,10.8217212762688,"Vis/Mix","24",-5.17827872373119,0.677988304601502,-15.1892799071158,19.7355414531276,"Longer",1
"925","2",1.33274105916396,4.05363304183948,"Vis/Mix","24",2.72089198267551,0.577140755493673,14.667258940836,0.0832963161977477,"Shorter",0
"926","2",3.60159985092008,3.73363888051608,"Vis/Mix","24",0.132039029596002,0.525200598851428,-2.26885879175612,2.70240030961407,"Longer",0
"927","3",5.92066243593828,4.66136044315499,"Vis/Mix","24",-1.25930199278329,0.421083910251836,-2.3190625850182,1.64389790121348,"Longer",0
"928","3",16,8.22981378085478,"Vis/Mix","24",-7.77018621914523,0.821213175367109,-10.0793375640617,2.70240030961407,"Longer",0
"929","1",0.493169370364043,1.30158859832318,"Vis/Mix","24",0.808419227959136,0.2963621169895,15.506830629636,0.0308230856477527,"Shorter",0
"930","3",9.73296455223241,6.39022665615175,"Vis/Mix","24",-3.34273789608065,0.480521991375861,-9.23979518186836,19.7355414531276,"Longer",0
"931","1",0.3,0.628236604591621,"Vis/Mix","24",0.32823660459162,0.47879664275224,9.43296455223241,0.0308230856477527,"Shorter",0
"932","2",3.60159985092008,3.8460276218575,"Vis/Mix","24",0.244427770937422,0.355964156323866,-3.30159985092008,12.0053328364003,"Longer",0
"933","3",9.73296455223241,7.09108570321087,"Vis/Mix","24",-2.64187884902154,0.512672840295034,-6.13136470131233,2.70240030961407,"Longer",0
"934","1",0.810720092884221,1.43144276940347,"Vis/Mix","24",0.620722676519254,0.500994855171175,8.92224445934819,0.0832963161977477,"Shorter",0
"935","2",1.33274105916396,1.86223222282706,"Vis/Mix","24",0.529491163663096,0.385042140562945,-0.522020966279744,1.64389790121348,"Longer",0
"936","2",2.19089023002067,3.31757630077891,"Vis/Mix","24",1.12668607075824,0.246941266021115,-0.858149170856701,1.64389790121348,"Longer",0
"937","2",3.60159985092008,2.48428848805179,"Vis/Mix","24",-1.11731136286829,0.32389051474462,-1.41070962089941,1.64389790121348,"Longer",0
"938","1",0.493169370364043,1.33303620728202,"Vis/Mix","24",0.839866836917978,0.488969584334669,3.10843048055604,0.136930639376292,"Shorter",0
"939","1",0.3,0.677935803958007,"Vis/Mix","24",0.377935803958007,0.441938199175365,0.193169370364043,0.608310284514525,"Shorter",1
"940","3",16,6.149816643554,"Vis/Mix","24",-9.85018335644601,0.342074045237485,-15.7,53.3333333333333,"Longer",0
"941","3",5.92066243593828,5.28841823747007,"Vis/Mix","24",-0.632244198468216,0.325155899438668,10.0793375640617,0.370041402246143,"Shorter",0
"942","3",16,11.1900995963415,"Vis/Mix","24",-4.80990040365851,0.405927602142572,-10.0793375640617,2.70240030961407,"Longer",0
"943","2",1.33274105916396,3.44600084206877,"Vis/Mix","24",2.11325978290481,0.592894336791886,14.667258940836,0.0832963161977477,"Shorter",0
"944","3",9.73296455223241,5.78214854826683,"Vis/Mix","24",-3.95081600396558,0.496634243809547,-8.40022349306844,7.30296743340222,"Longer",0
"945","2",3.60159985092008,6.45422912855884,"Vis/Mix","24",2.85262927763876,0.468322292812503,6.13136470131233,0.370041402246143,"Shorter",0
"946","2",2.19089023002067,6.2302294236174,"Vis/Mix","24",4.03933919359674,0.464936314523532,1.41070962089941,0.608310284514525,"Shorter",0
"947","3",5.92066243593828,5.47807724910808,"Vis/Mix","24",-0.442585186830202,0.500803178587629,-3.72977220591762,2.70240030961407,"Longer",0
"948","1",0.493169370364043,0.629986177709725,"Vis/Mix","24",0.136816807345682,0.344967078177675,5.42749306557424,0.0832963161977477,"Shorter",0
"949","1",0.810720092884221,1.46210991836597,"Vis/Mix","24",0.651389825481747,0.347167089293326,-0.317550722520178,1.64389790121348,"Longer",0
"950","1",0.3,1.11029989340477,"Vis/Mix","24",0.810299893404772,0.362593119429857,0.510720092884221,0.370041402246143,"Shorter",0
"951","2",2.19089023002067,2.03752883851303,"Vis/Mix","24",-0.153361391507639,0.263225854493105,-1.89089023002067,7.30296743340222,"Longer",0
"952","2",1.33274105916396,2.93408901300836,"Vis/Mix","24",1.6013479538444,0.321234288606974,0.858149170856701,0.608310284514525,"Shorter",0
"953","2",2.19089023002067,2.55031421592321,"Vis/Mix","24",0.359423985902543,0.317706439798206,-0.858149170856701,1.64389790121348,"Longer",0
"954","1",0.493169370364043,3.01440335089819,"Vis/Mix","24",2.52123398053415,0.632859859777697,1.69772085965662,0.225099990682505,"Shorter",1
"955","1",0.3,1.29873419099567,"Vis/Mix","24",0.998734190995674,0.387701277136966,0.193169370364043,0.608310284514525,"Shorter",0
"956","1",0.810720092884221,1.94222682289455,"Vis/Mix","24",1.13150673001033,0.430224977170983,-0.510720092884221,2.70240030961407,"Longer",0
"957","1",0.810720092884221,1.83016064632102,"Vis/Mix","24",1.0194405534368,0.451245715785408,0,1,"Equal",0
"958","3",16,6.66171018301566,"Vis/Mix","24",-9.33828981698435,0.342021095157168,-15.1892799071158,19.7355414531276,"Longer",0
"959","3",9.73296455223241,6.29557824154654,"Vis/Mix","24",-3.43738631068587,0.431676687412926,6.2670354477676,0.608310284514525,"Shorter",0
"960","2",3.60159985092008,5.22212179654662,"Vis/Mix","24",1.62052194562654,0.600675580723477,6.13136470131233,0.370041402246143,"Shorter",0
"961","3",9.73296455223241,7.47740423908044,"Vis/Mix","24",-2.25556031315197,0.545140542617299,-6.13136470131233,2.70240030961407,"Longer",0
"962","3",5.92066243593828,4.74147751375858,"Vis/Mix","24",-1.1791849221797,0.458098931153271,3.81230211629412,0.608310284514525,"Shorter",0
"963","2",1.33274105916396,1.86396813505144,"Vis/Mix","24",0.531227075887472,0.449328077347872,4.58792137677432,0.225099990682505,"Shorter",0
"964","1",0.493169370364043,1.52632808867111,"Vis/Mix","24",1.03315871830706,0.345049863887895,0.839571688799922,0.370041402246143,"Shorter",0
"965","2",3.60159985092008,5.63776601851851,"Vis/Mix","24",2.03616616759843,0.324268169850769,-3.10843048055604,7.30296743340222,"Longer",0
"966","1",0.3,0.62956680745674,"Vis/Mix","24",0.32956680745674,0.361655288157817,3.30159985092008,0.0832963161977477,"Shorter",0
"967","3",16,4.91744975924166,"Vis/Mix","24",-11.0825502407583,0.597725385362981,-15.7,53.3333333333333,"Longer",0
"968","3",5.92066243593828,5.76222727567347,"Vis/Mix","24",-0.158435160264817,0.421313205887854,10.0793375640617,0.370041402246143,"Shorter",0
"969","1",0.493169370364043,0.549675350778216,"Vis/Mix","24",0.0565059804141732,0.408621791590364,5.42749306557424,0.0832963161977477,"Shorter",1
"970","3",16,5.65648204255103,"Vis/Mix","24",-10.343517957449,0.341955320905061,-15.506830629636,32.443215174108,"Longer",0
"971","1",0.810720092884221,2.86994309019155,"Vis/Mix","24",2.05922299730733,0.39521156087827,15.1892799071158,0.0506700058052638,"Shorter",0
"972","2",2.19089023002067,2.50175390442519,"Vis/Mix","24",0.310863674404521,0.4686554588879,-1.38017013713644,2.70240030961407,"Longer",0
"973","3",16,8.43751735663955,"Vis/Mix","24",-7.56248264336046,0.389370038059941,-13.8091097699793,7.30296743340222,"Longer",0
"974","1",0.493169370364043,2.07016733274713,"Vis/Mix","24",1.57699796238309,0.376774049971815,-0.193169370364043,1.64389790121348,"Longer",0
"975","2",1.33274105916396,1.83021740074764,"Vis/Mix","24",0.497476341583678,0.929287878592931,-0.839571688799922,2.70240030961407,"Longer",0
"976","3",5.92066243593828,4.11812610245806,"Vis/Mix","24",-1.80253633348022,0.54889097193316,-4.58792137677432,4.44247019721321,"Longer",0
"977","1",0.810720092884221,3.44742529146561,"Vis/Mix","24",2.63670519858139,0.747366653556274,5.10994234305406,0.136930639376292,"Shorter",0
"978","3",9.73296455223241,6.71010805044352,"Vis/Mix","24",-3.02285650178889,0.624865685718612,-8.92224445934819,12.0053328364003,"Longer",0
"979","2",2.19089023002067,3.28564306646649,"Vis/Mix","24",1.09475283644583,0.455060580804405,7.54207432221174,0.225099990682505,"Shorter",0
"980","1",0.3,0.53423366570496,"Vis/Mix","24",0.23423366570496,0.23392996461298,1.89089023002067,0.136930639376291,"Shorter",0
"981","3",9.73296455223241,5.1738758399797,"Vis/Mix","24",-4.55908871225271,0.432498729228735,-9.43296455223241,32.443215174108,"Longer",0
"982","2",1.33274105916396,5.31416501371677,"Vis/Mix","24",3.98142395455281,0.393467175732639,8.40022349306844,0.136930639376292,"Shorter",0
"983","2",3.60159985092008,3.74980869669798,"Vis/Mix","24",0.148208845777903,0.452676618941099,-2.26885879175612,2.70240030961407,"Longer",1
"984","2",3.60159985092008,7.7180676087587,"Vis/Mix","24",4.11646775783862,0.404440990078969,0,1,"Equal",0
"985","3",5.92066243593828,4.67791878147318,"Vis/Mix","24",-1.2427436544651,0.340807687999385,-2.3190625850182,1.64389790121348,"Longer",0
"986","1",0.493169370364043,0.693923921433452,"Vis/Mix","24",0.200754551069409,0.360768276454352,5.42749306557424,0.0832963161977477,"Shorter",0
"987","3",5.92066243593828,3.57380230766876,"Vis/Mix","24",-2.34686012826953,0.405163132875513,-5.42749306557424,12.0053328364003,"Longer",0
"988","3",5.92066243593828,4.16609927388254,"Vis/Mix","24",-1.75456316205575,0.325070409418258,0,1,"Equal",0
"989","2",2.19089023002067,2.61361111530641,"Vis/Mix","24",0.422720885285746,0.343018761401657,3.72977220591762,0.370041402246143,"Shorter",0
"990","3",16,7.35001366022516,"Vis/Mix","24",-8.64998633977485,0.405604405489147,-13.8091097699793,7.30296743340222,"Longer",0
"991","3",9.73296455223241,5.62138011381285,"Vis/Mix","24",-4.11158443841956,0.480802848682595,6.2670354477676,0.608310284514525,"Shorter",0
"992","3",9.73296455223241,6.30958499614053,"Vis/Mix","24",-3.42337955609188,0.352981917929208,0,1,"Equal",0
"993","1",0.493169370364043,1.20633685420489,"Vis/Mix","24",0.713167483840849,0.344775933599309,9.23979518186836,0.0506700058052638,"Shorter",0
"994","2",2.19089023002067,2.87034627067123,"Vis/Mix","24",0.679456040650569,0.295229012919611,-1.69772085965662,4.44247019721321,"Longer",0
"995","1",0.3,0.854353247812014,"Vis/Mix","24",0.554353247812014,0.297718912795699,1.89089023002067,0.136930639376291,"Shorter",0
"996","2",3.60159985092008,3.0938061320644,"Vis/Mix","24",-0.507793718855679,0.324296852647934,-3.30159985092008,12.0053328364003,"Longer",0
"997","1",0.3,0.773909216307857,"Vis/Mix","24",0.473909216307857,0.346114923327786,3.30159985092008,0.0832963161977477,"Shorter",0
"998","2",1.33274105916396,1.52588409759937,"Vis/Mix","24",0.193143038435409,0.369154144386102,-1.03274105916396,4.44247019721321,"Longer",1
"999","1",0.810720092884221,1.70162919472159,"Vis/Mix","24",0.890909101837369,0.34727806425477,0.522020966279744,0.608310284514525,"Shorter",0
"1000","2",3.60159985092008,4.06977106758904,"Vis/Mix","24",0.468171216668965,0.404748209815865,-2.79087975803586,4.44247019721321,"Longer",0
"1001","2",1.33274105916396,2.22982876767264,"Vis/Mix","24",0.897087708508679,0.737495714175765,2.26885879175612,0.370041402246143,"Shorter",0
"1002","3",16,6.83802489950267,"Vis/Mix","24",-9.16197510049734,0.549627489866442,-14.667258940836,12.0053328364003,"Longer",0
"1003","1",0.810720092884221,0.838142691545272,"Vis/Mix","24",0.0274225986610511,0.427558927575465,15.1892799071158,0.0506700058052638,"Shorter",0
"1004","2",1.33274105916396,2.64586396981895,"Vis/Mix","24",1.31312291065498,0.449275425332616,-0.522020966279744,1.64389790121348,"Longer",0
"1005","3",16,6.50214914974458,"Vis/Mix","24",-9.49785085025543,0.341451939597835,-14.667258940836,12.0053328364003,"Longer",0
"1006","1",0.3,1.6542710943213,"Vis/Mix","24",1.3542710943213,0.361598355960905,15.7,0.01875,"Shorter",0
"1007","1",0.810720092884221,1.71765740335422,"Vis/Mix","24",0.906937310470003,0.410950393610765,-0.510720092884221,2.70240030961407,"Longer",0
"1008","2",3.60159985092008,2.96556842476321,"Vis/Mix","24",-0.636031426156875,0.388615579988313,-2.79087975803586,4.44247019721321,"Longer",0
"1009","3",5.92066243593828,3.62163017479588,"Vis/Mix","24",-2.2990322611424,0.373276465629514,-2.3190625850182,1.64389790121348,"Longer",0
"1010","1",0.493169370364043,1.82981039821107,"Vis/Mix","24",1.33664102784702,0.376581346229401,5.42749306557424,0.0832963161977477,"Shorter",0
"1011","1",0.3,0.677994215121544,"Vis/Mix","24",0.377994215121544,0.281998164490415,0.193169370364043,0.608310284514525,"Shorter",0
"1012","1",0.493169370364043,1.07796671155484,"Vis/Mix","24",0.584797341190794,0.248675659592906,-0.193169370364043,1.64389790121348,"Longer",0
"1013","2",2.19089023002067,3.26951667930871,"Vis/Mix","24",1.07862644928804,0.310712944444224,-1.69772085965662,4.44247019721321,"Longer",1
"1014","2",2.19089023002067,3.84620042905362,"Vis/Mix","24",1.65531019903296,0.4227108332579,0,1,"Equal",0
"1015","2",3.60159985092008,4.27814016099546,"Vis/Mix","24",0.676540310075383,0.32398342766743,-1.41070962089941,1.64389790121348,"Longer",0
"1016","3",9.73296455223241,6.42200977167204,"Vis/Mix","24",-3.31095478056037,0.464834960904534,-6.13136470131233,2.70240030961407,"Longer",0
"1017","1",0.810720092884221,3.10981278273584,"Vis/Mix","24",2.29909268985162,0.475376298918182,8.92224445934819,0.0832963161977477,"Shorter",0
"1018","3",16,9.74956220114063,"Vis/Mix","24",-6.25043779885938,0.374171670737713,-15.1892799071158,19.7355414531276,"Longer",0
"1019","2",1.33274105916396,4.90166856243468,"Vis/Mix","24",3.56892750327071,0.449443455793898,14.667258940836,0.0832963161977477,"Shorter",0
"1020","3",9.73296455223241,5.22195200709712,"Vis/Mix","24",-4.51101254513529,0.513006209271532,-8.40022349306844,7.30296743340222,"Longer",0
"1021","3",5.92066243593828,5.81387457854817,"Vis/Mix","24",-0.106787857390119,0.49327823731508,3.81230211629412,0.608310284514525,"Shorter",0
"1022","3",5.92066243593828,6.8216022645629,"Vis/Mix","24",0.900939828624614,0.468918393298081,0,1,"Equal",0
"1023","2",1.33274105916396,2.32625835803265,"Vis/Mix","24",0.993517298868682,0.305419817723959,4.58792137677432,0.225099990682505,"Shorter",0
"1024","3",9.73296455223241,6.90179661769071,"Vis/Mix","24",-2.8311679345417,0.353185771061215,-8.40022349306844,7.30296743340222,"Longer",0
"1025","1",0.810720092884221,3.14186733241331,"Vis/Mix","24",2.33114723952909,0.460693325412795,8.92224445934819,0.0832963161977477,"Shorter",0
"1026","2",3.60159985092008,4.90213818614393,"Vis/Mix","24",1.30053833522385,0.515923535532296,-2.79087975803586,4.44247019721321,"Longer",0
"1027","1",0.3,1.57402101395746,"Vis/Mix","24",1.27402101395746,0.361882511369185,3.30159985092008,0.0832963161977477,"Shorter",0
"1028","1",0.493169370364043,0.789933114016094,"Vis/Mix","24",0.296763743652051,0.328700413738958,-0.193169370364043,1.64389790121348,"Longer",1
"1029","3",16,7.44578140966314,"Vis/Mix","24",-8.55421859033687,0.373406373323622,-15.506830629636,32.443215174108,"Longer",0
"1030","1",0.3,0.85362481329139,"Vis/Mix","24",0.55362481329139,0.36223933296169,15.7,0.01875,"Shorter",0
"1031","3",5.92066243593828,4.83758608548305,"Vis/Mix","24",-1.08307635045523,0.372809295280858,-5.62066243593828,19.7355414531276,"Longer",0
"1032","1",0.810720092884221,2.77404748665867,"Vis/Mix","24",1.96332739377445,0.398103405175935,5.10994234305406,0.136930639376292,"Shorter",0
"1033","2",2.19089023002067,6.02143551157315,"Vis/Mix","24",3.83054528155248,0.42308106278819,-1.38017013713644,2.70240030961407,"Longer",0
"1034","1",0.493169370364043,1.31799451251936,"Vis/Mix","24",0.82482514215532,0.377061157632639,1.69772085965662,0.225099990682505,"Shorter",0
