"","exp","modality","sample","duration","sub","mRepr","sdRepr","mPrErr","sdProd","mRepErr","sdRepErr","rre","cv","log_dur","block","mean"
"248","Vis/Block","Vis","Block",0.810720092884221,"48",0.813327901306742,0.200951105168748,0.225535827204286,0.170938663290817,0.00260780842252128,0.200951105168748,0.00321665695153026,0.247072681074739,-0.302724195624654,1,0.49196489934002
"249","Vis/Block","Vis","Block",0.810720092884221,"49",0.904991410453306,0.225497956249965,0.355749735216883,0.0877014929497852,0.0942713175690849,0.225497956249965,0.116280968482852,0.249171377369221,-0.302724195624654,1,0.49196489934002
"250","Vis/Block","Vis","Block",0.810720092884221,"50",1.14237548629617,0.253790172348049,0.407263853339378,0.10773415111579,0.331655393411945,0.253790172348049,0.409087422802173,0.22216003003609,-0.302724195624654,1,0.49196489934002
"251","Vis/Block","Vis","Block",0.810720092884221,"51",1.01058718476809,0.197790360391673,0.201837649237566,0.0473544859684808,0.199867091883872,0.197790360391673,0.246530329811888,0.195718255062834,-0.302724195624654,1,0.49196489934002
"252","Vis/Block","Vis","Block",0.810720092884221,"52",0.901901407174311,0.261262525657016,0.356555528451033,0.100188759155824,0.09118131429009,0.261262525657016,0.11246953799517,0.289679696227064,-0.302724195624654,1,0.49196489934002
"253","Vis/Block","Vis","Block",1.33274105916396,"41",1.7262130131486,0.457148186226099,0.505627439134319,0.131204796498183,0.393471953984638,0.457148186226099,0.295235110585896,0.264827215844158,0.414396503646122,2,2.18876642857866
"254","Vis/Block","Vis","Block",1.33274105916396,"42",1.49776044084476,0.549206809619638,0.440386772736046,0.106529029034432,0.165019381680798,0.549206809619638,0.123819537595934,0.366685348766373,0.414396503646122,2,2.18876642857866
"255","Vis/Block","Vis","Block",1.33274105916396,"43",2.89372021538262,1.11042960335668,0.586026592623711,0.249228461175061,1.56097915621866,1.11042960335668,1.17125464506802,0.383737721931023,0.414396503646122,2,2.18876642857866
"256","Vis/Block","Vis","Block",1.33274105916396,"44",1.64810413541513,0.423858646375215,0.379836854438033,0.0794260634405353,0.315363076251168,0.423858646375215,0.236627418419147,0.257179529659059,0.414396503646122,2,2.18876642857866
"257","Vis/Block","Vis","Block",1.33274105916396,"45",1.79692597108703,0.462306249181951,0.394287901782372,0.0752534775831276,0.464184911923062,0.462306249181951,0.348293397829469,0.257276179776224,0.414396503646122,2,2.18876642857866
"258","Vis/Block","Vis","Block",1.33274105916396,"46",1.9865766809173,0.660321383209465,0.542188610666906,0.206696196419034,0.653835621753336,0.660321383209465,0.490594641215219,0.332391590796566,0.414396503646122,2,2.18876642857866
"259","Vis/Block","Vis","Block",1.33274105916396,"47",1.92600783476406,0.646242660295727,0.488662649815317,0.178039040655099,0.593266775600094,0.646242660295727,0.445147818866069,0.335534803457793,0.414396503646122,2,2.18876642857866
"260","Vis/Block","Vis","Block",1.33274105916396,"48",1.43100462432697,0.274474030081602,0.423855353764765,0.233414034735308,0.0982635651630016,0.274474030081602,0.0737304253420712,0.191805131454899,0.414396503646122,2,2.18876642857866
"261","Vis/Block","Vis","Block",1.33274105916396,"49",1.4101063201433,0.38812300059641,0.402933418856495,0.0838305777318162,0.0773652609793332,0.38812300059641,0.0580497317519916,0.275243784849477,0.414396503646122,2,2.18876642857866
"262","Vis/Block","Vis","Block",1.33274105916396,"50",2.00423100473157,0.742984309209943,0.534822508633429,0.0840461113691323,0.671489945567603,0.742984309209943,0.50384126830221,0.370707921120826,0.414396503646122,2,2.18876642857866
"263","Vis/Block","Vis","Block",1.33274105916396,"51",2.01598471466847,0.68337268421431,0.356792017753274,0.0953615649464464,0.683243655504507,0.68337268421431,0.512660468293151,0.338977115869001,0.414396503646122,2,2.18876642857866
"264","Vis/Block","Vis","Block",1.33274105916396,"52",1.8322047575168,0.768607102544783,0.466361074129083,0.146689949259899,0.499463698352839,0.768607102544783,0.374764246151578,0.419498475479607,0.414396503646122,2,2.18876642857866
"265","Vis/Block","Vis","Block",2.19089023002067,"41",2.56536833196477,0.609826872880756,0.493251825601618,0.136638878336052,0.374478101944104,0.609826872880756,0.170925086438754,0.237715132475227,1.1315172029169,2,2.18876642857866
"266","Vis/Block","Vis","Block",2.19089023002067,"42",2.65912957771108,1.26543383190574,0.430723477415394,0.0996990456021601,0.468239347690411,1.26543383190574,0.213721044201286,0.475882725878667,1.1315172029169,2,2.18876642857866
"267","Vis/Block","Vis","Block",2.19089023002067,"43",3.91288764207431,0.980205293009326,0.597277698268886,0.199540603973964,1.72199741205365,0.980205293009326,0.785980688789418,0.250506884600882,1.1315172029169,2,2.18876642857866
"268","Vis/Block","Vis","Block",2.19089023002067,"44",2.33342727173383,0.51402526740875,0.383800962537401,0.0646126538455494,0.142537041713165,0.51402526740875,0.0650589608552961,0.220287674544409,1.1315172029169,2,2.18876642857866
"269","Vis/Block","Vis","Block",2.19089023002067,"45",2.55434875457336,0.35601845696457,0.367793601869406,0.0506908604797844,0.363458524552693,0.35601845696457,0.165895360512546,0.139377387808594,1.1315172029169,2,2.18876642857866
"270","Vis/Block","Vis","Block",2.19089023002067,"46",2.8915599137782,0.935720415507323,0.48872940208152,0.12309244987333,0.700669683757535,0.935720415507323,0.319810492628344,0.32360402115434,1.1315172029169,2,2.18876642857866
"271","Vis/Block","Vis","Block",2.19089023002067,"47",3.2350795790962,1.41490156043207,0.548038479782078,0.294156863913547,1.04418934907554,1.41490156043207,0.476605050662757,0.43736221191423,1.1315172029169,2,2.18876642857866
"272","Vis/Block","Vis","Block",2.19089023002067,"48",2.72151727968869,0.956391107770067,0.405679925470813,0.205049967511669,0.530627049668022,0.956391107770067,0.242197003937992,0.351418348473418,1.1315172029169,2,2.18876642857866
"273","Vis/Block","Vis","Block",2.19089023002067,"49",2.58089676470404,0.582897138435871,0.375194977756308,0.0660724782220821,0.390006534683375,0.582897138435871,0.178012813850421,0.225850621538794,1.1315172029169,2,2.18876642857866
"274","Vis/Block","Vis","Block",2.19089023002067,"50",2.91317279069071,0.865583271337467,0.514054185712614,0.137563892183093,0.722282560670049,0.865583271337467,0.329675376142983,0.297127336251221,1.1315172029169,2,2.18876642857866
"275","Vis/Block","Vis","Block",2.19089023002067,"51",3.05862014204906,0.880015833551593,0.326724892771439,0.0841593548899077,0.867729912028399,0.880015833551593,0.396062705533273,0.287716614905322,1.1315172029169,2,2.18876642857866
"276","Vis/Block","Vis","Block",2.19089023002067,"52",2.68730200367101,1.0082814367119,0.389097606872445,0.11565483034462,0.496411773650343,1.0082814367119,0.226579938532868,0.37520213036515,1.1315172029169,2,2.18876642857866
"277","Vis/Block","Vis","Block",3.60159985092008,"41",3.58019661064054,0.893857720433472,0.469810816358947,0.128983192467585,-0.0214032402795383,0.893857720433472,-0.00594270356660265,0.249667215978273,1.84863790218767,2,2.18876642857866
"278","Vis/Block","Vis","Block",3.60159985092008,"42",3.44809075980044,0.912287868467874,0.433381393448592,0.15024578421629,-0.153509091119635,0.912287868467874,-0.0426224726437667,0.264577684295257,1.84863790218767,2,2.18876642857866
"279","Vis/Block","Vis","Block",3.60159985092008,"43",4.7116802390737,1.10082993188485,0.538791996878109,0.211907205027342,1.11008038815362,1.10082993188485,0.308218690055207,0.233638506016543,1.84863790218767,2,2.18876642857866
"280","Vis/Block","Vis","Block",3.60159985092008,"44",3.40886496522043,0.554303748727073,0.457888818695837,0.165627859841001,-0.192734885699651,0.554303748727073,-0.0535136866052496,0.162606543345794,1.84863790218767,2,2.18876642857866
"281","Vis/Block","Vis","Block",3.60159985092008,"45",3.90611169645047,0.785099913690978,0.393020661277415,0.0588320763395747,0.304511845530394,0.785099913690978,0.084549049904198,0.200992694193668,1.84863790218767,2,2.18876642857866
"282","Vis/Block","Vis","Block",3.60159985092008,"46",4.07679158080132,1.44179459932881,0.438877583452917,0.0986832172627073,0.475191729881239,1.44179459932881,0.131939068622475,0.353659138749844,1.84863790218767,2,2.18876642857866
"283","Vis/Block","Vis","Block",3.60159985092008,"47",5.15005237226374,1.84902428745581,0.448938056815814,0.189921497844407,1.54845252134366,1.84902428745581,0.429934636116804,0.359030191113001,1.84863790218767,2,2.18876642857866
"284","Vis/Block","Vis","Block",3.60159985092008,"48",3.45939731676825,0.713964523012401,0.379250162863592,0.103284561813322,-0.142202534151825,0.713964523012401,-0.0394831574961049,0.206384077235564,1.84863790218767,2,2.18876642857866
"285","Vis/Block","Vis","Block",3.60159985092008,"49",3.74058888487633,0.889563298754637,0.369039643243777,0.0492657002281156,0.138989033956253,0.889563298754637,0.0385909150681319,0.237813704240862,1.84863790218767,2,2.18876642857866
"286","Vis/Block","Vis","Block",3.60159985092008,"50",4.28537034465647,1.26575325212046,0.508969168395892,0.132953981802412,0.68377049373639,1.26575325212046,0.189851877509855,0.295366129487211,1.84863790218767,2,2.18876642857866
"287","Vis/Block","Vis","Block",3.60159985092008,"51",4.37336217101692,1.11662023695463,0.300614797696954,0.0896118601739888,0.771762320096845,1.11662023695463,0.214283194147647,0.255323065707816,1.84863790218767,2,2.18876642857866
"288","Vis/Block","Vis","Block",3.60159985092008,"52",3.83476475122409,1.48925328822071,0.390663938507514,0.0998013225808058,0.233164900304006,1.48925328822071,0.064739257539796,0.388355840536328,1.84863790218767,2,2.18876642857866
"289","Vis/Block","Vis","Block",5.92066243593828,"41",7.46864974432164,2.12512607043027,0.672604389692302,0.212455826321137,1.54798730838336,2.12512607043027,0.261455086340865,0.284539527649691,2.56575860145845,3,9.73161329877936
"290","Vis/Block","Vis","Block",5.92066243593828,"42",6.12417533868356,2.01673680131265,0.568224577776781,0.186457144491837,0.203512902745278,2.01673680131265,0.034373333211831,0.329307488728134,2.56575860145845,3,9.73161329877936
"291","Vis/Block","Vis","Block",5.92066243593828,"43",9.46370538186732,2.58517059589319,0.557701595224516,0.138987264839959,3.54304294592904,2.58517059589319,0.598420022128411,0.273166850781982,2.56575860145845,3,9.73161329877936
"292","Vis/Block","Vis","Block",5.92066243593828,"44",5.85061677595574,1.29100354256306,0.498227763003179,0.121452365562098,-0.0700456599825466,1.29100354256306,-0.0118307133264972,0.22066110155577,2.56575860145845,3,9.73161329877936
"293","Vis/Block","Vis","Block",5.92066243593828,"45",6.45267748640563,1.6386798574541,0.493665641123528,0.0837062519944007,0.532015050467343,1.6386798574541,0.0898573523188932,0.253953472943044,2.56575860145845,3,9.73161329877936
"294","Vis/Block","Vis","Block",5.92066243593828,"46",7.4686747465593,2.72511213088148,0.500234437811328,0.128111621648342,1.54801231062101,2.72511213088148,0.261459309219288,0.364872246195605,2.56575860145845,3,9.73161329877936
"295","Vis/Block","Vis","Block",5.92066243593828,"47",10.2342809322999,4.14541489492843,0.626248007732753,0.293350360526998,4.31361849636161,4.14541489492843,0.728570247507787,0.405051895912422,2.56575860145845,3,9.73161329877936
"296","Vis/Block","Vis","Block",5.92066243593828,"48",5.56665666695618,2.20049371957612,0.534153055976204,0.225598163519876,-0.354005768982101,2.20049371957612,-0.0597915812313997,0.39529898307512,2.56575860145845,3,9.73161329877936
"297","Vis/Block","Vis","Block",5.92066243593828,"49",5.84442492464625,1.50865001337306,0.534445534478471,0.161745107662495,-0.0762375112920366,1.50865001337306,-0.0128765171324878,0.258134894848423,2.56575860145845,3,9.73161329877936
"298","Vis/Block","Vis","Block",5.92066243593828,"50",7.92038885081362,2.22705389675442,0.576521002831256,0.0803227205571068,1.99972641487534,2.22705389675442,0.337753830168909,0.281179868653247,2.56575860145845,3,9.73161329877936
"299","Vis/Block","Vis","Block",5.92066243593828,"51",8.93802003588947,2.56731951417894,0.424614307964002,0.0768585776077379,3.01735759995119,2.56731951417894,0.509631757020278,0.287235819999306,2.56575860145845,3,9.73161329877936
"300","Vis/Block","Vis","Block",5.92066243593828,"52",7.18356260282982,3.38912262674485,0.482523796718984,0.0568670272523416,1.26290016689154,3.38912262674485,0.213303862626209,0.471788555919284,2.56575860145845,3,9.73161329877936
"301","Vis/Block","Vis","Block",9.73296455223241,"41",9.14199768675754,2.24445850305984,0.642405615955208,0.144570892675404,-0.59096686547487,2.24445850305984,-0.0607180743650528,0.245510727519764,3.28287930072922,3,9.73161329877936
"302","Vis/Block","Vis","Block",9.73296455223241,"42",8.78439594316963,1.77164940252822,0.569613705863629,0.19006464452971,-0.948568609062776,1.77164940252822,-0.0974593715997051,0.2016814148622,3.28287930072922,3,9.73161329877936
"303","Vis/Block","Vis","Block",9.73296455223241,"43",11.6302637372411,3.05058538752523,0.596050993838989,0.176594462231335,1.89729918500866,3.05058538752523,0.19493538426311,0.26229718056668,3.28287930072922,3,9.73161329877936
"304","Vis/Block","Vis","Block",9.73296455223241,"44",8.12308241148074,2.60944554249808,0.470570464313403,0.0742863297499808,-1.60988214075167,2.60944554249808,-0.16540511702392,0.321238344056442,3.28287930072922,3,9.73161329877936
"305","Vis/Block","Vis","Block",9.73296455223241,"45",8.81351815900671,2.31995656580579,0.457806120580036,0.0866105235927002,-0.9194463932257,2.31995656580579,-0.0944672497563767,0.263227070501351,3.28287930072922,3,9.73161329877936
"306","Vis/Block","Vis","Block",9.73296455223241,"46",11.162345628812,3.26757028500406,0.55032628801769,0.163447029698992,1.42938107657959,3.26757028500406,0.146859784488965,0.292731509457105,3.28287930072922,3,9.73161329877936
"307","Vis/Block","Vis","Block",9.73296455223241,"47",14.6870076876942,3.81186721513238,0.652760226565307,0.250765783790785,4.95404313546175,3.81186721513238,0.508996319556661,0.259540084419391,3.28287930072922,3,9.73161329877936
"308","Vis/Block","Vis","Block",9.73296455223241,"48",8.43618423607525,2.45507554442271,0.506373525163452,0.198523540521161,-1.29678031615715,2.45507554442271,-0.133235902504106,0.291017298309369,3.28287930072922,3,9.73161329877936
"309","Vis/Block","Vis","Block",9.73296455223241,"49",10.7533476912035,2.24285445020065,0.507750394609347,0.129608547603342,1.02038313897114,2.24285445020065,0.104837856286767,0.208572671005081,3.28287930072922,3,9.73161329877936
"310","Vis/Block","Vis","Block",9.73296455223241,"50",11.9603696348493,4.82665272206132,0.599353734654787,0.199427947662586,2.22740508261685,4.82665272206132,0.228851658779129,0.403553808905518,3.28287930072922,3,9.73161329877936
"311","Vis/Block","Vis","Block",9.73296455223241,"51",10.5524140365049,2.40140758938808,0.407629231619077,0.116202839902202,0.81944948427254,2.40140758938808,0.0841932054591308,0.227569500313452,3.28287930072922,3,9.73161329877936
"312","Vis/Block","Vis","Block",9.73296455223241,"52",11.3251167803453,4.75010630785823,0.517564068940256,0.183391024372103,1.59215222811292,4.75010630785823,0.163583481637949,0.419431110511992,3.28287930072922,3,9.73161329877936
"313","Vis/Block","Vis","Block",16,"41",11.9796391263595,2.69779020174788,0.6652748379862,0.188999628528928,-4.02036087364053,2.69779020174788,-0.251272554602533,0.225197952400067,4,3,9.73161329877936
"314","Vis/Block","Vis","Block",16,"42",10.9522418918291,3.90894329394893,0.572338312840282,0.196935895152194,-5.04775810817095,3.90894329394893,-0.315484881760684,0.356908049745067,4,3,9.73161329877936
"315","Vis/Block","Vis","Block",16,"43",16.9850605652494,4.13056195889517,0.621320910360423,0.205852946702565,0.985060565249437,4.13056195889517,0.0615662853280898,0.24318794407752,4,3,9.73161329877936
"316","Vis/Block","Vis","Block",16,"44",11.6342373011965,3.20392018324923,0.523061406254161,0.126483849260287,-4.36576269880354,3.20392018324923,-0.272860168675221,0.275387212784437,4,3,9.73161329877936
"317","Vis/Block","Vis","Block",16,"45",11.2755734668598,3.04491731745544,0.473197959830566,0.0762128389697114,-4.72442653314024,3.04491731745544,-0.295276658321265,0.270045450584381,4,3,9.73161329877936
"318","Vis/Block","Vis","Block",16,"46",15.3478416061745,4.54560379493215,0.547816561164644,0.138535151751038,-0.652158393825489,4.54560379493215,-0.040759899614093,0.296172185742615,4,3,9.73161329877936
"319","Vis/Block","Vis","Block",16,"47",18.5058221851239,3.38794684083432,0.514795522856916,0.161369719502083,2.50582218512387,3.38794684083432,0.156613886570242,0.183074645748934,4,3,9.73161329877936
"320","Vis/Block","Vis","Block",16,"48",10.0816535154401,3.43874209280726,0.466398322746732,0.151609358547841,-5.91834648455995,3.43874209280726,-0.369896655284997,0.341089096896737,4,3,9.73161329877936
"321","Vis/Block","Vis","Block",16,"49",14.5691195938866,3.65336695331241,0.550490154276824,0.142614292786981,-1.43088040611342,3.65336695331241,-0.0894300253820886,0.250760996899594,4,3,9.73161329877936
"322","Vis/Block","Vis","Block",16,"50",16.4106242298113,3.95730603866513,0.582512590808765,0.0908112301064163,0.41062422981124,3.95730603866513,0.0256640143632025,0.24114293175249,4,3,9.73161329877936
"323","Vis/Block","Vis","Block",16,"51",14.0007439737283,3.52075923030005,0.436148778928195,0.0790355796127097,-1.99925602627167,3.52075923030005,-0.12495350164198,0.25146943883172,4,3,9.73161329877936
"324","Vis/Block","Vis","Block",16,"52",14.6154589501352,5.75072594628137,0.470864028315877,0.106029872827511,-1.38454104986478,5.75072594628137,-0.0865338156165484,0.393468721434038,4,3,9.73161329877936
"325","Aud/Block","Aud","Block",0.3,"81",0.418045633766551,0.0672698287494566,0.299937847704307,0.0853517035036776,0.118045633766551,0.0672698287494566,0.393485445888504,0.160915037297153,-1.73696559416621,1,0.49196489934002
"326","Aud/Block","Aud","Block",0.3,"82",1.01884206546235,0.359972402493606,0.329450245699445,0.0573600062379791,0.718842065462352,0.359972402493606,2.39614021820784,0.353315214100676,-1.73696559416621,1,0.49196489934002
"327","Aud/Block","Aud","Block",0.3,"83",0.328845996717584,0.0624385585937216,0.329891092189739,0.0691365580769923,0.0288459967175834,0.0624385585937216,0.0961533223919448,0.189871730892149,-1.73696559416621,1,0.49196489934002
"328","Aud/Block","Aud","Block",0.3,"84",0.297009603685486,0.0505706260491453,0.285073671017259,0.0280313097408678,-0.00299039631451412,0.0505706260491453,-0.00996798771504708,0.17026596251984,-1.73696559416621,1,0.49196489934002
"329","Aud/Block","Aud","Block",0.3,"85",0.301320909841168,0.0771259038774203,0.255609503699596,0.0652873193253469,0.00132090984116823,0.0771259038774203,0.00440303280389411,0.255959348848624,-1.73696559416621,1,0.49196489934002
"330","Aud/Block","Aud","Block",0.3,"86",0.471741900287384,0.0958522261072433,0.305554582017506,0.0643330446983883,0.171741900287384,0.0958522261072433,0.572473000957946,0.203187857701108,-1.73696559416621,1,0.49196489934002
"331","Aud/Block","Aud","Block",0.3,"87",0.309350163321157,0.0797809123858392,0.298783512047498,0.072685008028666,0.00935016332115679,0.0797809123858392,0.0311672110705226,0.257898400729187,-1.73696559416621,1,0.49196489934002
"332","Aud/Block","Aud","Block",0.3,"88",0.347843104974519,0.0654522291192461,0.291451876078978,0.0801694634620452,0.0478431049745191,0.0654522291192461,0.15947701658173,0.188165952359587,-1.73696559416621,1,0.49196489934002
"333","Aud/Block","Aud","Block",0.3,"89",0.454932234856794,0.0953754081758853,0.256925782258046,0.0378436277075344,0.154932234856793,0.0953754081758853,0.516440782855978,0.209647505426623,-1.73696559416621,1,0.49196489934002
"334","Aud/Block","Aud","Block",0.3,"90",0.323399882254224,0.110940217323574,0.339178258955493,0.144277950098851,0.0233998822542237,0.110940217323574,0.0779996075140789,0.343043468508021,-1.73696559416621,1,0.49196489934002
"335","Aud/Block","Aud","Block",0.3,"92",0.353187926114598,0.0554279824140391,0.307304493650849,0.0756960934579489,0.0531879261145983,0.0554279824140391,0.177293087048661,0.156936232288004,-1.73696559416621,1,0.49196489934002
"336","Aud/Block","Aud","Block",0.3,"93",0.400992614874819,0.0562294756757633,0.25317996416267,0.022007333426031,0.100992614874819,0.0562294756757633,0.336642049582729,0.14022571386587,-1.73696559416621,1,0.49196489934002
"337","Aud/Block","Aud","Block",0.3,"94",0.621378822160342,0.184728660943606,0.228462233086194,0.0250161014478925,0.321378822160342,0.184728660943606,1.07126274053447,0.297288311663667,-1.73696559416621,1,0.49196489934002
"338","Aud/Block","Aud","Block",0.493169370364043,"81",0.622587981733627,0.0902796257283273,0.25953754131912,0.0594986213701825,0.129418611369584,0.0902796257283273,0.262422241012354,0.145007016481332,-1.01984489489543,1,0.49196489934002
"339","Aud/Block","Aud","Block",0.493169370364043,"82",1.18953211903575,0.326848045629976,0.327931142414551,0.0230832091608261,0.696362748671708,0.326848045629976,1.41201540589935,0.27477025664084,-1.01984489489543,1,0.49196489934002
"340","Aud/Block","Aud","Block",0.493169370364043,"83",0.565625364555429,0.074108512911313,0.275979612579279,0.0516850201211096,0.0724559941913864,0.074108512911313,0.146919088137817,0.131020490867769,-1.01984489489543,1,0.49196489934002
"341","Aud/Block","Aud","Block",0.493169370364043,"84",0.510901954026719,0.0766400253518911,0.300621689125282,0.116218683723767,0.0177325836626764,0.0766400253518911,0.0359563767100677,0.150009262536277,-1.01984489489543,1,0.49196489934002
"342","Aud/Block","Aud","Block",0.493169370364043,"85",0.544786955388895,0.13275664230871,0.268192326448987,0.098691665461236,0.0516175850248522,0.13275664230871,0.104665026108068,0.24368542784572,-1.01984489489543,1,0.49196489934002
"343","Aud/Block","Aud","Block",0.493169370364043,"86",0.612307327844714,0.0674585218379464,0.239418173260299,0.0601884566143622,0.119137957480671,0.0674585218379464,0.241576149371821,0.110171018327343,-1.01984489489543,1,0.49196489934002
"344","Aud/Block","Aud","Block",0.493169370364043,"87",0.44990308663675,0.0965922361785496,0.297399431981066,0.0905433996054352,-0.0432662837272929,0.0965922361785496,-0.0877310845467857,0.214695651235969,-1.01984489489543,1,0.49196489934002
"345","Aud/Block","Aud","Block",0.493169370364043,"88",0.53394537923761,0.0948677361830999,0.289328868103732,0.0566175251960565,0.0407760088735675,0.0948677361830999,0.0826815518641554,0.17767311015699,-1.01984489489543,1,0.49196489934002
"346","Aud/Block","Aud","Block",0.493169370364043,"89",0.680542685436982,0.0949105234600496,0.233092674104318,0.0296168284445715,0.187373315072939,0.0949105234600496,0.379937048674832,0.13946299841443,-1.01984489489543,1,0.49196489934002
"347","Aud/Block","Aud","Block",0.493169370364043,"90",0.580814723187508,0.1744969442181,0.302959870954282,0.123462821135475,0.0876453528234652,0.1744969442181,0.177718565041394,0.300434781095874,-1.01984489489543,1,0.49196489934002
"348","Aud/Block","Aud","Block",0.493169370364043,"92",0.618153634924105,0.118514880304631,0.263632780553539,0.0819507334193949,0.124984264560062,0.118514880304631,0.253430711781233,0.191723988356361,-1.01984489489543,1,0.49196489934002
"349","Aud/Block","Aud","Block",0.493169370364043,"93",0.701392982866309,0.126065779588905,0.228972479686429,0.0280158580467827,0.208223612502267,0.126065779588905,0.42221521654632,0.179736300003638,-1.01984489489543,1,0.49196489934002
"350","Aud/Block","Aud","Block",0.493169370364043,"94",0.77812141064209,0.203734198307823,0.223745997405414,0.0393623201877097,0.284952040278047,0.203734198307823,0.577797522315111,0.261828289931909,-1.01984489489543,1,0.49196489934002
"351","Aud/Block","Aud","Block",0.810720092884221,"81",0.926175650303516,0.105232311439332,0.290651575672346,0.0851645659066307,0.115455557419295,0.105232311439332,0.142411121215153,0.113620252707838,-0.302724195624654,1,0.49196489934002
"352","Aud/Block","Aud","Block",0.810720092884221,"82",1.23556142206975,0.247873002991964,0.344311811591905,0.104840473684446,0.424841329185527,0.247873002991964,0.524029603946425,0.200615686573266,-0.302724195624654,1,0.49196489934002
"353","Aud/Block","Aud","Block",0.810720092884221,"83",0.968867775672873,0.0941213299314207,0.304514143133447,0.162808698235373,0.158147682788652,0.0941213299314207,0.19507063433697,0.0971456913881298,-0.302724195624654,1,0.49196489934002
"354","Aud/Block","Aud","Block",0.810720092884221,"84",0.873151504854832,0.138682301599912,0.321538741200015,0.0536656202311882,0.0624314119706108,0.138682301599912,0.0770073574327047,0.158829596958627,-0.302724195624654,1,0.49196489934002
"355","Aud/Block","Aud","Block",0.810720092884221,"85",0.768389069292315,0.0681003809193227,0.269521521418699,0.0856614235662175,-0.0423310235919056,0.0681003809193227,-0.052214104428211,0.0886274722544439,-0.302724195624654,1,0.49196489934002
"356","Aud/Block","Aud","Block",0.810720092884221,"86",0.902591166131869,0.143125159633417,0.247574867976274,0.0703599042352355,0.0918710732476476,0.143125159633417,0.113320335901392,0.158571416388654,-0.302724195624654,1,0.49196489934002
"357","Aud/Block","Aud","Block",0.810720092884221,"87",0.825576352832976,0.115605997218913,0.274057594854899,0.0350853709322232,0.0148562599487546,0.115605997218913,0.0183247708785679,0.14003065473255,-0.302724195624654,1,0.49196489934002
"358","Aud/Block","Aud","Block",0.810720092884221,"88",0.773576313970208,0.163613699004108,0.306189181874563,0.0492573089237086,-0.0371437789140128,0.163613699004108,-0.0458157867802066,0.211502984320186,-0.302724195624654,1,0.49196489934002
"359","Aud/Block","Aud","Block",0.810720092884221,"89",1.01739984528796,0.108565979587834,0.2239768215087,0.0229890899411191,0.206679752403744,0.108565979587834,0.25493355131789,0.106709255059014,-0.302724195624654,1,0.49196489934002
"360","Aud/Block","Aud","Block",0.810720092884221,"90",1.0580576172061,0.224760093769143,0.368188143461951,0.238405036184248,0.247337524321878,0.224760093769143,0.305083747760523,0.212427083472678,-0.302724195624654,1,0.49196489934002
"361","Aud/Block","Aud","Block",0.810720092884221,"92",0.923568197582792,0.135693321339399,0.286035596578894,0.0701631489641696,0.112848104698571,0.135693321339399,0.139194903011595,0.146922903684365,-0.302724195624654,1,0.49196489934002
"362","Aud/Block","Aud","Block",0.810720092884221,"93",0.973981060921415,0.144309635823149,0.236862899059325,0.0442931008644279,0.163260968037194,0.144309635823149,0.201377725148486,0.148164724770549,-0.302724195624654,1,0.49196489934002
"363","Aud/Block","Aud","Block",0.810720092884221,"94",1.09403943036827,0.21046039865802,0.223953886613886,0.0362429490329341,0.283319337484047,0.21046039865802,0.349466283086817,0.192370030563868,-0.302724195624654,1,0.49196489934002
"364","Aud/Block","Aud","Block",1.33274105916396,"81",1.5347302204329,0.19892731263536,0.34630196963267,0.0582266733782415,0.201989161268938,0.198927312635361,0.151559194398683,0.129617120968172,0.414396503646122,2,2.18876642857866
"365","Aud/Block","Aud","Block",1.33274105916396,"82",2.25139905173608,0.827851619597971,0.399295429817102,0.0607956555186253,0.918657992572114,0.827851619597971,0.689299685227971,0.367705413644731,0.414396503646122,2,2.18876642857866
"366","Aud/Block","Aud","Block",1.33274105916396,"83",1.39672269133145,0.133681794566595,0.306039159085038,0.0704793107410641,0.0639816321674846,0.133681794566595,0.0480075493491741,0.095711049441862,0.414396503646122,2,2.18876642857866
"367","Aud/Block","Aud","Block",1.33274105916396,"84",1.28228484785434,0.127606382212951,0.347897678086998,0.0344279452136052,-0.050456211309623,0.127606382212951,-0.0378589756522354,0.0995148483790288,0.414396503646122,2,2.18876642857866
"368","Aud/Block","Aud","Block",1.33274105916396,"85",1.47990633707006,0.138582470568799,0.33437650796031,0.0623683552652824,0.147165277906098,0.138582470568799,0.110423008951503,0.0936427306900828,0.414396503646122,2,2.18876642857866
"369","Aud/Block","Aud","Block",1.33274105916396,"86",1.50661621743399,0.333555752343927,0.329762521549019,0.0779945444228809,0.173875158270022,0.333555752343927,0.130464321688337,0.221393974446941,0.414396503646122,2,2.18876642857866
"370","Aud/Block","Aud","Block",1.33274105916396,"87",1.39844751423089,0.194562862364225,0.327432269358303,0.0617265900827877,0.0657064550669287,0.194562862364225,0.0493017414111535,0.139127754445064,0.414396503646122,2,2.18876642857866
"371","Aud/Block","Aud","Block",1.33274105916396,"88",1.50198587024011,0.282963639383484,0.351875057178232,0.0873987848509392,0.169244811076141,0.282963639383484,0.126990017987672,0.18839301020738,0.414396503646122,2,2.18876642857866
"372","Aud/Block","Aud","Block",1.33274105916396,"89",1.48603535522636,0.315116888480386,0.304216527743184,0.0555349362555203,0.153294296062395,0.315116888480386,0.115021815384421,0.212052080303558,0.414396503646122,2,2.18876642857866
"373","Aud/Block","Aud","Block",1.33274105916396,"90",2.14071048649829,0.489676569178937,0.405340078683243,0.125709994573015,0.807969427334329,0.489676569178937,0.606246368549021,0.228744882723462,0.414396503646122,2,2.18876642857866
